,TAG,Value,Time
1116,B,1091,1003
1117,R,8566,1004
1118,B,371,1005
1119,I,5398,1006
1120,B,1107,1007
1121,R,8576,1008
1122,B,425,1009
1123,I,5443,1010
1124,B,1033,1011
1125,R,8588,1012
1126,B,403,1013
1127,I,5404,1014
1128,B,1068,1015
1129,R,8537,1016
1130,B,448,1017
1131,I,5433,1018
1132,B,1040,1019
1133,R,8569,1020
1134,B,412,1021
1135,I,5500,1022
1136,B,1001,1023
1137,R,8592,1024
1138,B,380,1025
1139,I,5385,1026
1140,B,1081,1027
1141,R,8505,1028
1142,B,416,1029
1143,I,5379,1030
1144,B,1075,1031
1145,R,8598,1032
1146,B,403,1033
1147,I,5398,1034
1148,B,1094,1035
1149,R,8652,1036
1150,B,409,1037
1151,I,5446,1038
1152,B,1081,1039
1153,R,8563,1040
1154,B,422,1042
1155,I,5433,1042
1156,B,1017,1043
1157,R,8560,1045
1158,B,377,1046
1159,I,5484,1046
1160,B,1062,1048
1161,R,8579,1049
1162,B,390,1050
1163,I,5452,1051
1164,B,1059,1052
1165,R,8576,1053
1166,B,355,1054
1167,I,5449,1055
1168,B,1052,1056
1169,R,8547,1057
1170,B,396,1058
1171,I,5456,1059
1172,B,1126,1060
1173,R,8595,1061
1174,B,406,1062
1175,I,5382,1063
1176,B,1084,1064
1177,R,8662,1065
1178,B,416,1066
1179,I,5484,1067
1180,B,1062,1068
1181,R,8608,1069
1182,B,406,1070
1183,I,5459,1071
1184,B,1068,1072
1185,R,8582,1073
1186,B,444,1074
1187,I,5478,1075
1188,B,1094,1076
1189,R,8585,1077
1190,B,428,1078
1191,I,5449,1079
1192,B,1062,1080
1193,R,8579,1081
1194,B,329,1082
1195,I,5449,1083
1196,B,1081,1084
1197,R,8611,1085
1198,B,441,1086
1199,I,5395,1087
1200,B,1104,1088
1201,R,8630,1089
1202,B,400,1090
1203,I,5392,1091
1204,B,1123,1092
1205,R,8630,1093
1206,B,416,1094
1207,I,5491,1095
1208,B,1072,1096
1209,R,8694,1097
1210,B,438,1098
1211,I,5516,1099
1212,B,1036,1100
1213,R,8569,1101
1214,B,406,1102
1215,I,5465,1103
1216,B,1104,1104
1217,R,8518,1105
1218,B,400,1106
1219,I,5430,1107
1220,B,1049,1108
1221,R,8614,1109
1222,B,416,1110
1223,I,5440,1111
1224,B,1100,1112
1225,R,8630,1113
1226,B,400,1114
1227,I,5436,1115
1228,B,1068,1116
1229,R,8742,1117
1230,B,425,1118
1231,I,5414,1119
1232,B,1046,1120
1233,R,8604,1121
1234,B,470,1122
1235,I,5526,1123
1236,B,1068,1124
1237,R,8617,1125
1238,B,403,1126
1239,I,5478,1127
1240,B,1004,1128
1241,R,8624,1129
1242,B,425,1130
1243,I,5465,1131
1244,B,1075,1132
1245,R,8617,1133
1246,B,336,1134
1247,I,5449,1135
1248,B,1088,1136
1249,R,8588,1137
1250,B,371,1138
1251,I,5465,1139
1252,B,1084,1140
1253,R,8633,1141
1254,B,406,1142
1255,I,5456,1143
1256,B,1081,1144
1257,R,8668,1145
1258,B,425,1146
1259,I,5462,1147
1260,B,1091,1148
1261,R,8624,1149
1262,B,432,1150
1263,I,5552,1151
1264,B,1088,1152
1265,R,8627,1153
1266,B,390,1154
1267,I,5475,1155
1268,B,1011,1156
1269,R,8566,1157
1270,B,416,1158
1271,I,5468,1159
1272,B,1065,1160
1273,R,8636,1161
1274,B,396,1162
1275,I,5494,1163
1276,B,1081,1164
1277,R,8649,1165
1278,B,406,1166
1279,I,5475,1167
1280,B,1056,1168
1281,R,8627,1169
1282,B,448,1170
1283,I,5481,1171
1284,B,1062,1172
1285,R,8624,1173
1286,B,457,1174
1287,I,5481,1175
1288,B,1049,1176
1289,R,8649,1177
1290,B,403,1178
1291,I,5539,1179
1292,B,1043,1180
1293,R,8643,1181
1294,B,361,1183
1295,I,5456,1183
1296,B,1088,1184
1297,R,8614,1186
1298,B,419,1187
1299,I,5481,1187
1300,B,1062,1189
1301,R,8627,1190
1302,B,419,1191
1303,I,5526,1192
1304,B,1081,1193
1305,R,8710,1194
1306,B,393,1195
1307,I,5513,1196
1308,B,1132,1197
1309,R,8688,1198
1310,B,428,1199
1311,I,5488,1200
1312,B,1049,1201
1313,R,8633,1202
1314,B,460,1203
1315,I,5516,1204
1316,B,1065,1205
1317,R,8646,1206
1318,B,422,1207
1319,I,5536,1208
1320,B,1052,1209
1321,R,8659,1210
1322,B,393,1211
1323,I,5526,1212
1324,B,1094,1213
1325,R,8582,1214
1326,B,409,1215
1327,I,5478,1216
1328,B,1046,1217
1329,R,8633,1218
1330,B,428,1219
1331,I,5456,1220
1332,B,1088,1221
1333,R,8691,1222
1334,B,422,1223
1335,I,5516,1224
1336,B,1075,1225
1337,R,8691,1226
1338,B,416,1227
1339,I,5497,1228
1340,B,1088,1229
1341,R,8633,1230
1342,B,448,1231
1343,I,5504,1232
1344,B,1081,1233
1345,R,8640,1234
1346,B,400,1235
1347,I,5510,1236
1348,B,1030,1237
1349,R,8617,1238
1350,B,326,1239
1351,I,5494,1240
