TAG,Time,Value
B,20545,94
I,20547,26658
B,20550,112
R,20552,17468
B,20554,215
I,20557,26986
B,20559,238
R,20561,17567
B,20564,72
I,20566,26581
B,20568,120
R,20571,17624
B,20573,267
I,20576,26901
B,20578,138
R,20580,17394
B,20583,78
I,20585,26686
B,20587,248
R,20590,17748
B,20592,205
I,20594,26793
B,20597,109
R,20599,17362
B,20602,75
I,20604,26922
B,20606,317
R,20609,17667
B,20611,109
I,20613,26678
B,20616,112
R,20618,17454
B,20621,195
I,20623,27032
B,20625,253
R,20628,17583
B,20630,69
I,20632,26623
B,20635,109
R,20637,17618
B,20639,271
I,20642,26955
B,20644,158
R,20647,17402
B,20649,71
I,20651,26676
B,20654,231
R,20656,17730
B,20658,214
I,20661,26880
B,20663,116
R,20666,17372
B,20668,69
I,20670,26876
B,20673,317
R,20675,17648
B,20677,127
I,20680,26693
B,20682,112
R,20684,17444
B,20687,170
I,20689,26995
B,20692,265
R,20694,17567
B,20696,70
I,20699,26615
B,20701,103
R,20703,17598
B,20706,270
I,20708,26979
B,20711,171
R,20713,17472
B,20715,77
I,20718,26725
B,20720,203
R,20722,17718
B,20725,223
I,20727,26878
B,20729,111
R,20732,17345
B,20734,71
I,20737,26840
B,20739,313
R,20741,17711
B,20744,145
I,20746,26718
B,20748,108
R,20751,17450
B,20753,145
I,20755,27009
B,20758,275
R,20760,17599
B,20763,68
I,20765,26648
B,20767,106
R,20770,17582
B,20772,264
I,20774,27000
B,20777,199
R,20779,17484
B,20782,75
I,20784,26693
B,20786,172
R,20789,17706
B,20791,239
I,20793,26921
B,20796,108
R,20798,17416
B,20800,73
I,20803,26816
B,20805,308
R,20808,17653
B,20810,164
I,20812,26752
B,20815,111
R,20817,17391
B,20819,118
I,20822,27011
B,20824,292
R,20827,17610
B,20829,67
I,20831,26641
B,20834,112
R,20836,17525
B,20838,256
I,20841,27019
B,20843,211
R,20845,17481
B,20848,72
I,20850,26658
B,20853,153
R,20855,17693
B,20857,245
I,20860,26951
B,20862,112
R,20864,17361
B,20867,70
I,20869,26825
B,20872,290
R,20874,17691
B,20876,179
I,20879,26824
B,20881,114
R,20883,17402
B,20886,105
I,20888,26972
B,20890,296
R,20893,17655
B,20895,84
I,20898,26706
B,20900,113
R,20902,17508
B,20905,237
I,20907,27030
B,20909,228
R,20912,17503
B,20914,74
I,20917,26667
B,20919,134
R,20921,17686
B,20924,267
I,20926,26946
B,20928,125
R,20931,17379
B,20933,76
I,20935,26797
B,20938,267
R,20940,17714
B,20943,196
I,20945,26823
B,20947,109
R,20950,17364
B,20952,86
I,20954,26939
B,20957,304
R,20959,17630
B,20962,91
I,20964,26711
B,20966,111
R,20969,17507
B,20971,216
I,20973,27028
B,20976,236
R,20978,17521
B,20980,75
I,20983,26675
B,20985,119
R,20988,17641
B,20990,269
I,20992,26965
B,20995,139
R,20997,17449
B,20999,77
I,21002,26747
B,21004,253
R,21006,17734
B,21009,202
I,21011,26855
B,21014,114
R,21016,17380
B,21018,73
I,21021,26947
B,21023,312
R,21025,17673
B,21028,109
I,21030,26697
B,21033,109
R,21035,17403
B,21037,200
I,21040,27005
B,21042,242
R,21044,17551
B,21047,76
I,21049,26646
B,21051,114
R,21054,17574
B,21056,277
I,21059,26931
B,21061,157
R,21063,17351
B,21066,76
I,21068,26668
B,21070,232
R,21073,17667
B,21075,211
I,21078,26731
B,21080,111
R,21082,17254
B,21085,73
I,21087,26783
B,21089,315
R,21092,17543
B,21094,123
I,21096,26515
B,21099,110
R,21101,17268
B,21104,173
I,21106,26779
B,21108,256
R,21111,17438
B,21113,72
I,21115,26371
B,21118,98
R,21120,17421
B,21122,270
I,21125,26683
B,21127,174
R,21130,17264
B,21132,77
I,21134,26414
B,21137,202
R,21139,17490
B,21141,228
I,21144,26622
B,21146,113
R,21149,17170
B,21151,71
I,21153,26596
B,21156,316
R,21158,17540
B,21160,146
I,21163,26458
B,21165,109
R,21167,17272
B,21170,146
I,21172,26761
B,21175,268
R,21177,17477
B,21179,76
I,21182,26370
B,21184,113
R,21186,17431
B,21189,268
I,21191,26736
B,21194,194
R,21196,17301
B,21198,73
I,21201,26494
B,21203,182
R,21205,17579
B,21208,233
I,21210,26701
B,21212,112
R,21215,17204
B,21217,74
I,21220,26626
B,21222,302
R,21224,17551
B,21227,166
I,21229,26544
B,21231,110
R,21234,17298
B,21236,119
I,21238,26781
B,21241,280
R,21243,17528
B,21246,70
I,21248,26466
B,21250,103
R,21253,17417
B,21255,251
I,21257,26837
B,21260,213
R,21262,17355
B,21265,72
I,21267,26535
B,21269,152
R,21272,17586
B,21274,242
I,21276,26820
B,21279,115
R,21281,17269
B,21283,73
I,21286,26650
B,21288,286
R,21291,17610
B,21293,179
I,21295,26661
B,21298,113
R,21300,17279
B,21302,100
I,21305,26857
B,21307,289
R,21310,17555
B,21312,75
I,21314,26511
B,21317,110
R,21319,17392
B,21321,236
I,21324,26893
B,21326,228
R,21328,17345
B,21331,72
I,21333,26504
B,21336,137
R,21338,17510
B,21340,258
I,21343,26752
B,21345,123
R,21347,17268
B,21350,76
I,21352,26561
B,21355,282
R,21357,17580
B,21359,192
I,21362,26630
B,21364,115
R,21366,17239
B,21369,90
I,21371,26783
B,21373,315
R,21376,17512
B,21378,86
I,21381,26480
B,21383,112
R,21385,17347
B,21388,219
I,21390,26820
B,21392,242
R,21395,17408
B,21397,75
I,21399,26455
B,21402,120
R,21404,17499
B,21407,271
I,21409,26809
B,21411,142
R,21414,17288
B,21416,79
I,21418,26596
B,21421,250
R,21423,17587
B,21426,206
I,21428,26718
B,21430,117
R,21433,17269
B,21435,76
I,21437,26820
B,21440,319
R,21442,17560
B,21444,109
I,21447,26583
B,21449,109
R,21452,17332
B,21454,201
I,21456,26898
B,21459,263
R,21461,17428
B,21463,77
I,21466,26528
B,21468,110
R,21471,17485
B,21473,272
I,21475,26818
B,21478,159
R,21480,17300
B,21482,73
I,21485,26625
B,21487,224
R,21489,17637
B,21492,212
I,21494,26762
B,21497,112
R,21499,17280
B,21501,74
I,21504,26800
B,21506,312
R,21508,17593
B,21511,126
I,21513,26627
B,21516,109
R,21518,17321
B,21520,172
I,21523,26966
B,21525,262
R,21527,17476
B,21530,70
I,21532,26553
B,21534,104
R,21537,17521
B,21539,271
I,21542,26884
B,21544,178
R,21546,17315
B,21549,74
I,21551,26621
B,21553,195
R,21556,17636
B,21558,226
I,21560,26807
B,21563,111
R,21565,17259
B,21568,68
I,21570,26820
B,21572,314
R,21575,17600
B,21577,148
I,21579,26697
B,21582,108
R,21584,17315
B,21587,139
I,21589,26944
B,21591,273
R,21594,17529
B,21596,67
I,21598,26576
B,21601,106
R,21603,17480
B,21605,266
I,21608,26932
B,21610,195
R,21613,17383
B,21615,71
I,21617,26657
B,21620,164
R,21622,17660
B,21624,230
I,21627,26878
B,21629,116
R,21632,17288
B,21634,72
I,21636,26775
B,21639,309
R,21641,17626
B,21643,162
I,21646,26727
B,21648,114
R,21650,17324
B,21653,116
I,21655,26960
B,21658,273
R,21660,17565
B,21662,70
I,21665,26612
B,21667,109
R,21669,17430
B,21672,257
I,21674,26992
B,21677,213
R,21679,17366
B,21681,79
I,21684,26618
B,21686,149
R,21688,17603
B,21691,245
I,21693,26901
B,21695,115
R,21698,17299
B,21700,72
I,21703,26771
B,21705,296
R,21707,17623
B,21710,176
I,21712,26772
B,21714,120
R,21717,17330
B,21719,105
I,21721,26978
B,21724,296
R,21726,17561
B,21729,77
I,21731,26652
B,21733,112
R,21736,17440
B,21738,242
I,21740,26974
B,21743,229
R,21745,17441
B,21748,75
I,21750,26653
B,21752,132
R,21755,17610
B,21757,258
I,21759,26945
B,21762,128
R,21764,17328
B,21766,75
I,21769,26777
B,21771,278
R,21774,17674
B,21776,193
I,21778,26797
B,21781,113
R,21783,17314
B,21785,86
I,21788,26969
B,21790,307
R,21792,17570
B,21795,92
I,21797,26660
B,21800,116
R,21802,17423
B,21804,213
I,21807,27036
B,21809,242
R,21811,17486
B,21814,73
I,21816,26694
B,21819,118
R,21821,17581
B,21823,279
I,21826,26979
B,21828,144
R,21830,17328
B,21833,72
I,21835,26764
B,21837,248
R,21840,17661
B,21842,210
I,21845,26872
B,21847,110
R,21849,17334
B,21852,77
I,21854,26936
B,21856,312
R,21859,17572
B,21861,113
I,21864,26701
B,21866,115
R,21868,17407
B,21871,203
I,21873,27021
B,21875,254
R,21878,17523
B,21880,76
I,21882,26650
B,21885,108
R,21887,17519
B,21890,274
I,21892,26951
B,21894,161
R,21897,17308
B,21899,75
I,21901,26631
B,21904,227
R,21906,17617
B,21908,214
I,21911,26748
B,21913,111
R,21916,17218
B,21918,68
I,21920,26728
B,21923,319
R,21925,17504
B,21927,120
I,21930,26493
B,21932,107
R,21935,17247
B,21937,170
I,21939,26798
B,21942,256
R,21944,17385
B,21946,70
I,21949,26392
B,21951,110
R,21953,17385
B,21956,274
I,21958,26725
B,21961,177
R,21963,17277
B,21965,73
I,21968,26460
B,21970,199
R,21972,17565
B,21975,224
I,21977,26645
B,21980,119
R,21982,17173
B,21984,73
I,21987,26630
B,21989,318
R,21991,17446
B,21994,146
I,21996,26543
B,21998,110
R,22001,17223
B,22003,146
I,22006,26772
B,22008,269
R,22010,17425
B,22013,69
I,22015,26456
B,22017,108
R,22020,17361
B,22022,267
I,22025,26826
B,22027,198
R,22029,17257
B,22032,75
I,22034,26513
B,22036,173
R,22039,17546
B,22041,237
I,22043,26696
B,22046,117
R,22048,17188
B,22051,67
I,22053,26664
B,22055,303
R,22058,17514
B,22060,167
I,22062,26610
B,22065,117
R,22067,17247
B,22070,122
I,22072,26842
B,22074,278
R,22077,17516
B,22079,70
I,22081,26475
B,22084,111
R,22086,17391
B,22088,251
I,22091,26867
B,22093,212
R,22096,17329
B,22098,77
I,22100,26533
B,22103,156
R,22105,17535
B,22107,252
I,22110,26800
B,22112,120
R,22114,17241
B,22117,72
I,22119,26676
B,22122,293
R,22124,17556
B,22126,182
I,22129,26652
B,22131,118
R,22133,17205
B,22136,103
I,22138,26817
B,22141,295
R,22143,17466
B,22145,80
I,22148,26479
B,22150,108
R,22152,17340
B,22155,238
I,22157,26844
B,22159,223
R,22162,17337
B,22164,73
I,22167,26508
B,22169,127
R,22171,17532
B,22174,259
I,22176,26777
B,22178,121
R,22181,17227
B,22183,75
I,22186,26573
B,22188,269
R,22190,17526
B,22193,191
I,22195,26651
B,22197,118
R,22200,17212
B,22202,83
I,22204,26799
B,22207,311
R,22209,17505
B,22212,86
I,22214,26487
B,22216,109
R,22219,17301
B,22221,214
I,22223,26883
B,22226,240
R,22228,17341
B,22231,78
I,22233,26547
B,22235,124
R,22238,17487
B,22240,272
I,22242,26808
B,22245,136
R,22247,17263
B,22249,77
I,22252,26609
B,22254,253
R,22257,17557
B,22259,196
I,22261,26695
B,22264,118
R,22266,17213
B,22268,78
I,22271,26834
B,22273,315
R,22275,17538
B,22278,107
I,22280,26586
B,22283,109
R,22285,17319
B,22287,202
I,22290,26943
B,22292,246
R,22294,17398
B,22297,73
I,22299,26522
B,22302,103
R,22304,17458
B,22306,266
I,22309,26841
B,22311,156
R,22313,17276
B,22316,68
I,22318,26633
B,22320,230
R,22323,17584
B,22325,207
I,22328,26767
B,22330,117
R,22332,17216
B,22335,73
I,22337,26838
B,22339,316
R,22342,17508
B,22344,121
I,22347,26622
B,22349,110
R,22351,17329
B,22354,175
I,22356,26943
B,22358,261
R,22361,17437
B,22363,71
I,22365,26602
B,22368,107
R,22370,17436
B,22373,275
I,22375,26907
B,22377,175
R,22380,17330
B,22382,75
I,22384,26617
B,22387,203
R,22389,17575
B,22392,228
I,22394,26838
B,22396,118
R,22399,17222
B,22401,69
I,22403,26800
B,22406,321
R,22408,17530
B,22410,143
I,22413,26673
B,22415,112
R,22418,17296
B,22420,145
I,22422,26962
B,22425,267
R,22427,17495
B,22429,72
I,22432,26576
B,22434,103
R,22436,17402
B,22439,264
I,22441,26940
B,22444,197
R,22446,17328
B,22448,74
I,22451,26675
B,22453,173
R,22455,17602
B,22458,237
I,22460,26862
B,22463,114
R,22465,17258
B,22467,69
I,22470,26778
B,22472,308
R,22474,17572
B,22477,159
I,22479,26764
B,22481,109
R,22484,17272
B,22486,123
I,22489,26985
B,22491,276
R,22493,17488
B,22496,73
I,22498,26591
B,22500,105
R,22503,17406
B,22505,257
I,22508,26963
B,22510,210
R,22512,17331
B,22515,74
I,22517,26645
B,22519,151
R,22522,17573
B,22524,245
I,22526,26904
B,22529,114
R,22531,17242
B,22534,74
I,22536,26799
B,22538,286
R,22541,17591
B,22543,175
I,22545,26722
B,22548,113
R,22550,17272
B,22553,107
I,22555,26963
B,22557,291
R,22560,17537
B,22562,77
I,22564,26589
B,22567,105
R,22569,17395
B,22571,237
I,22574,26980
B,22576,234
R,22579,17383
B,22581,72
I,22583,26636
B,22586,133
R,22588,17550
B,22590,263
I,22593,26917
B,22595,127
R,22598,17283
B,22600,78
I,22602,26767
B,22605,267
R,22607,17612
B,22609,191
I,22612,26828
B,22614,115
R,22616,17252
B,22619,85
I,22621,26955
B,22624,305
R,22626,17534
B,22628,88
I,22631,26635
B,22633,103
R,22635,17356
B,22638,217
I,22640,27009
B,22643,236
R,22645,17423
B,22647,68
I,22650,26666
B,22652,117
R,22654,17518
B,22657,264
I,22659,26977
B,22661,134
R,22664,17308
B,22666,72
I,22669,26775
B,22671,247
R,22673,17665
B,22676,201
I,22678,26862
B,22680,110
R,22683,17240
B,22685,70
I,22687,26933
B,22690,319
R,22692,17558
B,22695,101
I,22697,26673
B,22699,111
R,22702,17325
B,22704,196
I,22706,26992
B,22709,251
R,22711,17380
B,22714,73
I,22716,26571
B,22718,113
R,22721,17451
B,22723,278
I,22725,26823
B,22728,158
R,22730,17211
B,22732,73
I,22735,26569
B,22737,228
R,22740,17511
B,22742,210
I,22744,26638
B,22747,111
R,22749,17120
B,22751,71
I,22754,26663
B,22756,311
R,22759,17435
B,22761,123
I,22763,26465
B,22766,114
R,22768,17179
B,22770,171
I,22773,26760
B,22775,256
R,22777,17333
B,22780,72
I,22782,26374
B,22785,108
R,22787,17323
B,22789,270
I,22792,26705
B,22794,176
R,22796,17222
B,22799,72
I,22801,26451
B,22804,198
R,22806,17483
B,22808,222
I,22811,26648
B,22813,113
R,22815,17096
B,22818,69
I,22820,26600
B,22822,317
R,22825,17462
B,22827,139
I,22830,26506
B,22832,119
R,22834,17188
B,22837,152
I,22839,26796
B,22841,269
R,22844,17381
B,22846,69
I,22849,26438
B,22851,104
R,22853,17332
B,22856,265
I,22858,26788
B,22860,194
R,22863,17234
B,22865,71
I,22867,26489
B,22870,175
R,22872,17517
B,22875,234
I,22877,26730
B,22879,114
R,22882,17158
B,22884,71
I,22886,26646
B,22889,308
R,22891,17491
B,22894,163
I,22896,26576
B,22898,116
R,22901,17215
B,22903,126
I,22905,26859
B,22908,283
R,22910,17424
B,22912,71
I,22915,26485
B,22917,106
R,22920,17331
B,22922,253
I,22924,26836
B,22927,213
R,22929,17272
B,22931,74
I,22934,26544
B,22936,155
R,22938,17510
B,22941,242
I,22943,26805
B,22946,114
R,22948,17151
B,22950,73
I,22953,26625
B,22955,296
R,22957,17511
B,22960,180
I,22962,26603
B,22965,112
R,22967,17173
B,22969,104
I,22972,26792
B,22974,300
R,22976,17434
B,22979,74
I,22981,26474
B,22983,110
R,22986,17299
B,22988,240
I,22991,26843
B,22993,226
R,22995,17242
B,22998,75
I,23000,26509
B,23002,136
R,23005,17421
B,23007,256
I,23010,26734
B,23012,124
R,23014,17151
B,23017,71
I,23019,26601
B,23021,269
R,23024,17500
B,23026,191
I,23028,26638
B,23031,115
R,23033,17128
B,23036,91
I,23038,26796
B,23040,306
R,23043,17459
B,23045,89
I,23047,26484
B,23050,109
R,23052,17249
B,23055,220
I,23057,26887
B,23059,243
R,23062,17329
