TAG,Time,Value
B,13825,70
I,13827,40101
B,13830,344
R,13832,24459
B,13834,152
I,13837,40044
B,13839,127
R,13841,24088
B,13844,149
I,13846,40322
B,13848,299
R,13851,24379
B,13853,74
I,13856,39874
B,13858,130
R,13860,24282
B,13863,284
I,13865,40301
B,13867,220
R,13870,24181
B,13872,74
I,13874,39930
B,13877,194
R,13879,24438
B,13882,246
I,13884,40168
B,13886,131
R,13889,24080
B,13891,73
I,13893,40101
B,13896,338
R,13898,24439
B,13901,173
I,13903,40010
B,13905,125
R,13908,24122
B,13910,123
I,13912,40298
B,13915,308
R,13917,24349
B,13919,67
I,13922,39916
B,13924,124
R,13927,24212
B,13929,259
I,13931,40341
B,13934,233
R,13936,24219
B,13938,74
I,13941,39975
B,13943,165
R,13945,24415
B,13948,262
I,13950,40256
B,13953,127
R,13955,24103
B,13957,68
I,13960,40090
B,13962,321
R,13964,24477
B,13967,176
I,13969,40102
B,13972,123
R,13974,24097
B,13976,103
I,13979,40352
B,13981,330
R,13983,24403
B,13986,75
I,13988,39966
B,13990,126
R,13993,24209
B,13995,247
I,13998,40324
B,14000,247
R,14002,24252
B,14005,75
I,14007,39985
B,14009,146
R,14012,24421
B,14014,269
I,14017,40253
B,14019,140
R,14021,24112
B,14024,72
I,14026,40062
B,14028,303
R,14031,24455
B,14033,192
I,14035,40184
B,14038,130
R,14040,24107
B,14043,87
I,14045,40271
B,14047,335
R,14050,24413
B,14052,93
I,14054,39957
B,14057,118
R,14059,24201
B,14061,231
I,14064,40381
B,14066,253
R,14069,24256
B,14071,73
I,14073,39973
B,14076,132
R,14078,24375
B,14080,268
I,14083,40312
B,14085,157
R,14088,24159
B,14090,76
I,14092,40099
B,14095,269
R,14097,24461
B,14099,208
I,14102,40195
B,14104,126
R,14106,24120
B,14109,74
I,14111,40289
B,14114,351
R,14116,24433
B,14118,111
I,14121,40079
B,14123,135
R,14125,24161
B,14128,206
I,14130,40387
B,14133,270
R,14135,24306
B,14137,73
I,14140,39985
B,14142,122
R,14144,24439
B,14147,282
I,14149,40356
B,14151,174
R,14154,24176
B,14156,78
I,14159,40093
B,14161,258
R,14163,24486
B,14166,221
I,14168,40257
B,14170,126
R,14173,24100
B,14175,70
I,14177,40259
B,14180,346
R,14182,24441
B,14185,124
I,14187,40076
B,14189,129
R,14192,24163
B,14194,187
I,14196,40444
B,14199,280
R,14201,24343
B,14204,70
I,14206,40031
B,14208,127
R,14211,24363
B,14213,278
I,14215,40374
B,14218,193
R,14220,24162
B,14222,72
I,14225,40091
B,14227,231
R,14230,24451
B,14232,229
I,14234,40269
B,14237,129
R,14239,24112
B,14241,73
I,14244,40212
B,14246,343
R,14249,24444
B,14251,149
I,14253,40085
B,14256,130
R,14258,24117
B,14260,158
I,14263,40416
B,14265,296
R,14267,24288
B,14270,77
I,14272,39959
B,14275,134
R,14277,24288
B,14279,277
I,14282,40326
B,14284,217
R,14286,24200
B,14289,75
I,14291,40057
B,14294,203
R,14296,24426
B,14298,243
I,14301,40295
B,14303,128
R,14305,24064
B,14308,74
I,14310,40190
B,14312,344
R,14315,24435
B,14317,171
I,14320,40130
B,14322,128
R,14324,24129
B,14327,136
I,14329,40408
B,14331,309
R,14334,24366
B,14336,72
I,14339,40011
B,14341,133
R,14343,24297
B,14346,268
I,14348,40422
B,14350,238
R,14353,24254
B,14355,82
I,14357,40091
B,14360,181
R,14362,24447
B,14365,252
I,14367,40357
B,14369,128
R,14372,24084
B,14374,75
I,14376,40217
B,14379,320
R,14381,24497
B,14383,180
I,14386,40254
B,14388,135
R,14391,24110
B,14393,112
I,14395,40463
B,14398,324
R,14400,24402
B,14402,72
I,14405,40058
B,14407,127
R,14410,24285
B,14412,248
I,14414,40523
B,14417,248
R,14419,24276
B,14421,76
I,14424,40120
B,14426,158
R,14428,24453
B,14431,264
I,14433,40435
B,14436,139
R,14438,24146
B,14440,78
I,14443,40242
B,14445,302
R,14447,24493
B,14450,192
I,14452,40290
B,14455,125
R,14457,24117
B,14459,95
I,14462,40449
B,14464,338
R,14466,24475
B,14469,87
I,14471,40086
B,14473,125
R,14476,24259
B,14478,244
I,14481,40509
B,14483,253
R,14485,24331
B,14488,80
I,14490,40125
B,14492,140
R,14495,24446
B,14497,280
I,14500,40435
B,14502,152
R,14504,24138
B,14507,76
I,14509,40231
B,14511,291
R,14514,24513
B,14516,202
I,14518,40309
B,14521,128
R,14523,24160
B,14526,79
I,14528,40407
B,14530,341
R,14533,24458
B,14535,98
I,14537,40131
B,14540,123
R,14542,24241
B,14544,212
I,14547,40528
B,14549,272
R,14552,24338
B,14554,74
I,14556,40133
B,14559,132
R,14561,24394
B,14563,291
I,14566,40492
B,14568,174
R,14571,24192
B,14573,75
I,14575,40190
B,14578,262
R,14580,24525
B,14582,219
I,14585,40393
B,14587,135
R,14589,24142
B,14592,75
I,14594,40449
B,14597,343
R,14599,24454
B,14601,122
I,14604,40236
B,14606,130
R,14608,24208
B,14611,191
I,14613,40550
B,14616,271
R,14618,24404
B,14620,69
I,14623,40127
B,14625,122
R,14627,24413
B,14630,279
I,14632,40554
B,14634,186
R,14637,24242
B,14639,75
I,14642,40219
B,14644,237
R,14646,24550
B,14649,222
I,14651,40437
B,14653,132
R,14656,24157
B,14658,71
I,14660,40438
B,14663,354
R,14665,24497
B,14668,141
I,14670,40283
B,14672,129
R,14675,24207
B,14677,170
I,14679,40550
B,14682,292
R,14684,24415
B,14687,77
I,14689,40180
B,14691,127
R,14694,24395
B,14696,280
I,14698,40555
B,14701,200
R,14703,24282
B,14705,77
I,14708,40288
B,14710,206
R,14713,24565
B,14715,235
I,14717,40495
B,14720,130
R,14722,24198
B,14724,73
I,14727,40454
B,14729,326
R,14732,24553
B,14734,161
I,14736,40349
B,14739,128
R,14741,24270
B,14743,137
I,14746,40647
B,14748,298
R,14750,24467
B,14753,72
I,14755,40229
B,14758,134
R,14760,24364
B,14762,274
I,14765,40622
B,14767,233
R,14769,24293
B,14772,75
I,14774,40336
B,14777,182
R,14779,24584
B,14781,246
I,14784,40553
B,14786,129
R,14788,24224
B,14791,79
I,14793,40420
B,14795,330
R,14798,24549
B,14800,181
I,14803,40452
B,14805,134
R,14807,24232
B,14810,118
I,14812,40666
B,14814,316
R,14817,24475
B,14819,75
I,14821,40262
B,14824,138
R,14826,24371
B,14829,258
I,14831,40673
B,14833,243
R,14836,24374
B,14838,77
I,14840,40306
B,14843,163
R,14845,24550
B,14848,256
I,14850,40611
B,14852,132
R,14855,24207
B,14857,73
I,14859,40435
B,14862,316
R,14864,24587
B,14866,186
I,14869,40466
B,14871,123
R,14874,24255
B,14876,100
I,14878,40636
B,14881,316
R,14883,24501
B,14885,80
I,14888,40294
B,14890,125
R,14893,24321
B,14895,244
I,14897,40707
B,14900,247
R,14902,24341
B,14904,81
I,14907,40296
B,14909,140
R,14911,24526
B,14914,285
I,14916,40638
B,14919,143
R,14921,24250
B,14923,76
I,14926,40420
B,14928,290
R,14930,24584
B,14933,198
I,14935,40491
B,14938,135
R,14940,24205
B,14942,87
I,14945,40611
B,14947,328
R,14949,24477
B,14952,98
I,14954,40266
B,14956,135
R,14959,24294
B,14961,224
I,14964,40620
B,14966,261
R,14968,24410
B,14971,74
I,14973,40237
B,14975,129
R,14978,24472
B,14980,279
I,14983,40551
B,14985,166
R,14987,24213
B,14990,79
I,14992,40345
B,14994,269
R,14997,24540
B,14999,213
I,15001,40474
B,15004,134
R,15006,24195
B,15009,79
I,15011,40579
B,15013,341
R,15016,24494
B,15018,110
I,15020,40322
B,15023,125
R,15025,24256
B,15027,205
I,15030,40688
B,15032,279
R,15035,24401
B,15037,75
I,15039,40292
B,15042,132
R,15044,24455
B,15046,286
I,15049,40673
B,15051,186
R,15054,24277
B,15056,75
I,15058,40352
B,15061,246
R,15063,24569
B,15065,220
I,15068,40538
B,15070,135
R,15072,24231
B,15075,69
I,15077,40562
B,15080,332
R,15082,24548
B,15084,132
I,15087,40408
B,15089,130
R,15091,24294
B,15094,176
I,15096,40765
B,15099,279
R,15101,24464
B,15103,70
I,15106,40331
B,15108,126
R,15110,24429
B,15113,288
I,15115,40711
B,15117,208
R,15120,24296
B,15122,76
I,15125,40424
B,15127,221
R,15129,24592
B,15132,236
I,15134,40638
B,15136,137
R,15139,24224
B,15141,70
I,15143,40554
B,15146,334
R,15148,24537
B,15151,156
I,15153,40482
B,15155,131
R,15158,24278
B,15160,147
I,15162,40745
B,15165,299
R,15167,24504
B,15170,73
I,15172,40365
B,15174,123
R,15177,24419
B,15179,287
I,15181,40723
B,15184,216
R,15186,24343
B,15189,78
I,15191,40373
B,15193,196
R,15196,24604
B,15198,241
I,15200,40648
B,15203,133
R,15205,24212
B,15207,73
I,15210,40547
B,15212,344
R,15215,24583
B,15217,171
I,15219,40453
B,15222,130
R,15224,24238
B,15226,130
I,15229,40776
B,15231,316
R,15233,24534
B,15236,71
I,15238,40347
B,15241,121
R,15243,24365
B,15245,270
I,15248,40746
B,15250,237
R,15252,24357
B,15255,80
I,15257,40361
B,15260,176
R,15262,24585
B,15264,256
I,15267,40690
B,15269,140
R,15271,24205
B,15274,71
I,15276,40567
B,15278,330
R,15281,24613
B,15283,186
I,15286,40528
B,15288,136
R,15290,24245
B,15293,108
I,15295,40753
B,15297,311
R,15300,24528
B,15302,75
I,15305,40379
B,15307,129
R,15309,24385
B,15312,259
I,15314,40803
B,15316,248
R,15319,24370
B,15321,81
I,15323,40408
B,15326,157
R,15328,24579
B,15331,267
I,15333,40743
B,15335,137
R,15338,24268
B,15340,69
I,15342,40544
B,15345,302
R,15347,24632
B,15350,193
I,15352,40620
B,15354,127
R,15357,24235
B,15359,88
I,15361,40764
B,15364,335
R,15366,24576
B,15368,87
I,15371,40437
B,15373,122
R,15376,24329
B,15378,231
I,15380,40817
B,15383,257
R,15385,24416
B,15387,74
I,15390,40474
B,15392,140
R,15394,24578
B,15397,272
I,15399,40787
B,15402,155
R,15404,24244
B,15406,71
I,15409,40558
B,15411,273
R,15413,24622
B,15416,205
I,15418,40667
B,15421,127
R,15423,24276
B,15425,77
I,15428,40792
B,15430,337
R,15432,24613
B,15435,102
I,15437,40481
B,15439,121
R,15442,24361
B,15444,206
I,15447,40891
B,15449,274
R,15451,24462
B,15454,74
I,15456,40471
B,15458,129
R,15461,24534
B,15463,286
I,15466,40789
B,15468,177
R,15470,24322
B,15473,77
I,15475,40555
B,15477,269
R,15480,24671
B,15482,219
I,15484,40701
B,15487,129
R,15489,24292
B,15492,69
I,15494,40829
B,15496,344
R,15499,24609
B,15501,118
I,15503,40565
B,15506,123
R,15508,24330
B,15511,198
I,15513,40941
B,15515,287
R,15518,24488
B,15520,75
I,15522,40481
B,15525,125
R,15527,24583
B,15529,285
I,15532,40849
B,15534,175
R,15537,24322
B,15539,73
I,15541,40596
B,15544,239
R,15546,24676
B,15548,225
I,15551,40801
B,15553,133
R,15555,24273
B,15558,70
I,15560,40815
B,15563,349
R,15565,24617
B,15567,122
I,15570,40590
B,15572,127
R,15574,24356
B,15577,167
I,15579,40912
B,15582,294
R,15584,24504
B,15586,74
I,15589,40503
B,15591,133
R,15593,24524
B,15596,283
I,15598,40871
B,15600,187
R,15603,24366
B,15605,74
I,15608,40554
B,15610,220
R,15612,24628
B,15615,237
I,15617,40700
B,15619,131
R,15622,24291
B,15624,71
I,15627,40729
B,15629,339
R,15631,24595
B,15634,131
I,15636,40576
B,15638,130
R,15641,24311
B,15643,150
I,15645,40863
B,15648,288
R,15650,24473
B,15653,74
I,15655,40453
B,15657,118
R,15660,24506
B,15662,264
I,15664,40814
B,15667,196
R,15669,24350
B,15672,80
I,15674,40508
B,15676,204
R,15679,24609
B,15681,241
I,15683,40696
B,15686,129
R,15688,24248
B,15690,72
I,15693,40673
B,15695,320
R,15698,24589
B,15700,141
I,15702,40590
B,15705,131
R,15707,24323
B,15709,132
I,15712,40862
B,15714,300
R,15716,24481
B,15719,76
I,15721,40529
B,15724,135
R,15726,24507
B,15728,239
I,15731,40811
B,15733,184
R,15735,24386
B,15738,76
I,15740,40577
B,15743,210
R,15745,24624
B,15747,199
I,15750,40755
B,15752,141
R,15754,24318
B,15757,74
I,15759,40727
B,15761,299
R,15764,24584
B,15766,132
I,15769,40663
B,15771,129
R,15773,24356
B,15776,134
I,15778,40915
B,15780,272
R,15783,24478
B,15785,76
I,15788,40524
B,15790,129
R,15792,24467
B,15795,228
I,15797,40914
B,15799,204
R,15802,24444
B,15804,72
I,15806,40643
B,15809,177
R,15811,24646
B,15814,224
I,15816,40793
B,15818,136
R,15821,24354
B,15823,72
I,15825,40753
B,15828,288
R,15830,24615
B,15833,145
I,15835,40696
B,15837,128
R,15840,24355
B,15842,104
I,15844,40901
B,15847,297
R,15849,24510
B,15851,81
I,15854,40590
B,15856,130
R,15859,24434
B,15861,225
I,15863,40933
B,15866,221
R,15868,24452
B,15870,73
I,15873,40597
B,15875,153
R,15877,24557
B,15880,256
I,15882,40835
B,15885,153
R,15887,24348
B,15889,69
I,15892,40685
B,15894,280
R,15896,24649
B,15899,170
I,15901,40744
B,15904,134
R,15906,24317
B,15908,81
I,15911,40894
B,15913,320
R,15915,24557
B,15918,89
I,15920,40604
B,15922,127
R,15925,24385
B,15927,215
I,15930,40963
B,15932,246
R,15934,24445
B,15937,73
I,15939,40585
B,15941,133
R,15944,24567
B,15946,264
I,15949,40883
B,15951,160
R,15953,24361
B,15956,70
I,15958,40650
B,15960,264
R,15963,24663
B,15965,183
I,15967,40779
B,15970,126
R,15972,24330
B,15975,75
I,15977,40881
B,15979,313
R,15982,24569
B,15984,108
I,15986,40683
B,15989,127
R,15991,24358
B,15994,198
I,15996,41012
B,15998,251
R,16001,24493
B,16003,72
I,16005,40591
B,16008,129
R,16010,24600
B,16012,271
I,16015,40897
B,16017,179
R,16020,24353
B,16022,71
I,16024,40701
B,16027,244
R,16029,24662
B,16031,194
I,16034,40844
B,16036,137
R,16039,24339
B,16041,68
I,16043,40913
B,16046,318
R,16048,24592
B,16050,120
I,16053,40701
B,16055,133
R,16057,24388
B,16060,169
I,16062,41026
B,16065,260
R,16067,24514
B,16069,72
I,16072,40584
B,16074,130
R,16076,24525
B,16079,279
I,16081,40937
B,16083,185
R,16086,24407
B,16088,73
I,16091,40676
B,16093,225
R,16095,24714
B,16098,212
