TAG,Time,Value
R,33396,37727
B,33398,77
I,33401,58135
B,33403,197
R,33405,37850
B,33408,142
I,33410,58208
B,33412,166
R,33415,37708
B,33417,81
I,33420,58153
B,33422,239
R,33424,37782
B,33427,101
I,33429,58134
B,33431,162
R,33434,37645
B,33436,108
I,33439,58162
B,33441,226
R,33443,37716
B,33446,85
I,33448,57936
B,33450,159
R,33453,37715
B,33455,156
I,33457,58093
B,33460,186
R,33462,37669
B,33465,84
I,33467,57923
B,33469,187
R,33472,37728
B,33474,149
I,33476,58035
B,33479,163
R,33481,37611
B,33484,84
I,33486,57989
B,33488,232
R,33491,37772
B,33493,103
I,33495,58010
B,33498,159
R,33500,37628
B,33502,102
I,33505,58085
B,33507,233
R,33510,37721
B,33512,84
I,33514,57917
B,33517,158
R,33519,37618
B,33521,148
I,33524,58122
B,33526,187
R,33529,37668
B,33531,81
I,33533,57905
B,33536,183
R,33538,37727
B,33540,156
I,33543,58055
B,33545,164
R,33547,37584
B,33550,83
I,33552,57964
B,33555,216
R,33557,37765
B,33559,112
I,33562,58043
B,33564,166
R,33566,37590
B,33569,97
I,33571,58016
B,33573,243
R,33576,37674
B,33578,84
I,33581,57906
B,33583,169
R,33585,37635
B,33588,138
I,33590,58086
B,33592,201
R,33595,37671
B,33597,80
I,33600,57887
B,33602,179
R,33604,37693
B,33607,157
I,33609,58025
B,33611,172
R,33614,37637
B,33616,85
I,33618,57922
B,33621,212
R,33623,37738
B,33626,126
I,33628,58000
B,33630,162
R,33633,37623
B,33635,89
I,33637,57997
B,33640,240
R,33642,37695
B,33645,94
I,33647,57927
B,33649,164
R,33652,37604
B,33654,131
I,33656,58101
B,33659,208
R,33661,37659
B,33663,77
I,33666,57880
B,33668,175
R,33671,37738
B,33673,153
I,33675,58089
B,33678,177
R,33680,37659
B,33682,82
I,33685,57941
B,33687,204
R,33689,37734
B,33692,123
I,33694,58062
B,33697,161
R,33699,37630
B,33701,84
I,33704,58029
B,33706,238
R,33708,37706
B,33711,94
I,33713,57947
B,33716,167
R,33718,37643
B,33720,124
I,33723,58124
B,33725,212
R,33727,37659
B,33730,81
I,33732,57925
B,33734,164
R,33737,37686
B,33739,161
I,33742,58122
B,33744,173
R,33746,37708
B,33749,79
I,33751,57944
B,33753,200
R,33756,37764
B,33758,138
I,33761,58084
B,33763,161
R,33765,37608
B,33768,81
I,33770,58020
B,33772,237
R,33775,37754
B,33777,103
I,33779,58005
B,33782,159
R,33784,37625
B,33787,118
I,33789,58083
B,33791,232
R,33794,37678
B,33796,85
I,33798,57913
B,33801,177
R,33803,37655
B,33806,154
I,33808,58087
B,33810,176
R,33813,37677
B,33815,79
I,33817,57940
B,33820,195
R,33822,37751
B,33824,149
I,33827,58075
B,33829,170
R,33832,37645
B,33834,82
I,33836,57997
B,33839,237
R,33841,37740
B,33843,100
I,33846,58072
B,33848,157
R,33850,37634
B,33853,104
I,33855,58143
B,33858,235
R,33860,37711
B,33862,82
I,33865,57929
B,33867,157
R,33869,37682
B,33872,159
I,33874,58153
B,33877,189
R,33879,37675
B,33881,84
I,33884,57969
B,33886,187
R,33888,37777
B,33891,151
I,33893,58103
B,33895,169
R,33898,37665
B,33900,79
I,33903,58032
B,33905,239
R,33907,37743
B,33910,106
I,33912,58083
B,33914,159
R,33917,37635
B,33919,103
I,33922,58142
B,33924,232
R,33926,37726
B,33929,87
I,33931,57951
B,33933,153
R,33936,37675
B,33938,145
I,33940,58189
B,33943,182
R,33945,37681
B,33948,77
I,33950,58004
B,33952,177
R,33955,37749
B,33957,157
I,33959,58121
B,33962,170
R,33964,37655
B,33967,82
I,33969,58039
B,33971,219
R,33974,37810
B,33976,106
I,33978,58106
B,33981,160
R,33983,37628
B,33985,99
I,33988,58122
B,33990,242
R,33993,37696
B,33995,93
I,33997,58005
B,34000,154
R,34002,37665
B,34004,140
I,34007,58197
B,34009,199
R,34012,37726
B,34014,82
I,34016,58002
B,34019,177
R,34021,37747
B,34023,159
I,34026,58157
B,34028,173
R,34030,37645
B,34033,79
I,34035,58046
B,34038,224
R,34040,37793
B,34042,123
I,34045,58143
B,34047,163
R,34049,37629
B,34052,93
I,34054,58117
B,34057,248
R,34059,37728
B,34061,90
I,34064,58043
B,34066,163
R,34068,37669
B,34071,133
I,34073,58194
B,34075,208
R,34078,37728
B,34080,81
I,34083,58059
B,34085,166
R,34087,37768
B,34090,157
I,34092,58179
B,34094,175
R,34097,37689
B,34099,86
I,34101,58088
B,34104,208
R,34106,37804
B,34109,129
I,34111,58177
B,34113,161
R,34116,37663
B,34118,94
I,34120,58166
B,34123,237
R,34125,37781
B,34128,97
I,34130,58105
B,34132,159
R,34135,37662
B,34137,121
I,34139,58269
B,34142,208
R,34144,37713
B,34146,82
I,34149,58068
B,34151,163
R,34154,37768
B,34156,154
I,34158,58252
B,34161,180
R,34163,37709
B,34165,78
I,34168,58116
B,34170,199
R,34173,37782
B,34175,133
I,34177,58207
B,34180,160
R,34182,37655
B,34184,86
I,34187,58172
B,34189,234
R,34191,37810
B,34194,96
I,34196,58161
B,34199,165
R,34201,37717
B,34203,118
I,34206,58278
B,34208,222
R,34210,37746
B,34213,80
I,34215,58100
B,34217,171
R,34220,37757
B,34222,152
I,34225,58293
B,34227,186
R,34229,37746
B,34232,86
I,34234,58129
B,34236,195
R,34239,37828
B,34241,145
I,34244,58219
B,34246,161
R,34248,37687
B,34251,82
I,34253,58211
B,34255,237
R,34258,37845
B,34260,101
I,34262,58209
B,34265,163
R,34267,37704
B,34270,106
I,34272,58360
B,34274,227
R,34277,37748
B,34279,89
I,34281,58123
B,34284,165
R,34286,37744
B,34289,153
I,34291,58329
B,34293,179
R,34296,37726
B,34298,82
I,34300,58129
B,34303,186
R,34305,37835
B,34307,148
I,34310,58296
B,34312,166
R,34315,37691
B,34317,78
I,34319,58245
B,34322,242
R,34324,37814
B,34326,109
I,34329,58251
B,34331,164
R,34334,37662
B,34336,108
I,34338,58349
B,34341,238
R,34343,37783
B,34345,85
I,34348,58196
B,34350,161
R,34352,37757
B,34355,148
I,34357,58371
B,34360,186
R,34362,37752
B,34364,87
I,34367,58168
B,34369,180
R,34371,37836
B,34374,150
I,34376,58340
B,34379,163
R,34381,37698
B,34383,85
I,34386,58235
B,34388,232
R,34390,37849
B,34393,109
I,34395,58292
B,34397,168
R,34400,37696
B,34402,103
I,34405,58314
B,34407,236
R,34409,37756
B,34412,88
I,34414,58139
B,34416,163
R,34419,37738
B,34421,144
I,34424,58287
B,34426,190
R,34428,37728
B,34431,80
I,34433,58060
B,34435,177
R,34438,37779
B,34440,153
I,34442,58174
B,34445,163
R,34447,37641
B,34450,80
I,34452,58006
B,34454,221
R,34457,37737
B,34459,115
I,34461,58061
B,34464,161
R,34466,37603
B,34469,89
I,34471,58020
B,34473,244
R,34476,37667
B,34478,90
I,34480,57939
B,34483,162
R,34485,37602
B,34487,133
I,34490,58106
B,34492,204
R,34495,37626
B,34497,81
I,34499,57938
B,34502,170
R,34504,37696
B,34506,162
I,34509,58101
B,34511,169
R,34514,37627
B,34516,81
I,34518,57979
B,34521,219
R,34523,37750
B,34525,124
I,34528,58081
B,34530,163
R,34532,37606
B,34535,85
I,34537,58028
B,34540,244
R,34542,37695
B,34544,100
I,34547,58020
B,34549,157
R,34551,37656
B,34554,128
I,34556,58136
B,34559,208
R,34561,37651
B,34563,92
I,34566,57933
B,34568,168
R,34570,37668
B,34573,161
I,34575,58134
B,34577,179
R,34580,37641
B,34582,82
I,34585,57924
B,34587,204
R,34589,37776
B,34592,129
I,34594,58069
B,34596,163
R,34599,37607
B,34601,85
I,34604,58034
B,34606,240
R,34608,37724
B,34611,95
I,34613,57954
B,34615,159
R,34618,37609
B,34620,120
I,34622,58102
B,34625,224
R,34627,37677
B,34630,81
I,34632,57955
B,34634,164
R,34637,37651
B,34639,156
I,34641,58086
B,34644,176
R,34646,37634
B,34649,79
I,34651,57978
B,34653,193
R,34656,37756
B,34658,134
I,34660,58070
B,34663,164
R,34665,37606
B,34667,85
I,34670,58049
B,34672,241
R,34675,37721
B,34677,101
I,34679,58072
B,34682,160
R,34684,37590
B,34686,111
I,34689,58151
B,34691,231
R,34693,37703
B,34696,86
I,34698,57944
B,34701,166
R,34703,37686
B,34705,157
I,34708,58147
B,34710,179
R,34712,37624
B,34715,75
I,34717,57961
B,34720,192
R,34722,37716
B,34724,149
I,34727,58092
B,34729,164
R,34731,37611
B,34734,84
I,34736,58013
B,34738,231
R,34741,37730
B,34743,107
I,34746,58050
B,34748,164
R,34750,37603
B,34753,108
I,34755,58135
B,34757,239
R,34760,37672
B,34762,86
I,34765,57971
B,34767,164
R,34769,37677
B,34772,151
I,34774,58171
B,34776,181
R,34779,37660
B,34781,79
I,34783,57955
B,34786,179
R,34788,37732
B,34791,156
I,34793,58076
B,34795,171
R,34798,37578
B,34800,79
I,34802,58039
B,34805,229
R,34807,37719
B,34810,108
I,34812,58051
B,34814,166
R,34817,37552
B,34819,100
I,34821,58116
B,34824,234
R,34826,37658
B,34828,91
I,34831,57957
B,34833,167
R,34836,37620
B,34838,145
I,34840,58180
B,34843,190
R,34845,37658
B,34847,85
I,34850,57980
B,34852,183
R,34855,37700
B,34857,158
I,34859,58121
B,34862,172
R,34864,37589
B,34866,83
I,34869,58029
B,34871,219
R,34873,37746
B,34876,108
I,34878,58090
B,34881,162
R,34883,37589
B,34885,97
I,34888,58103
B,34890,247
R,34892,37684
B,34895,87
I,34897,58007
B,34899,162
R,34902,37627
B,34904,136
I,34907,58185
B,34909,194
R,34911,37663
B,34914,84
I,34916,58024
B,34918,169
R,34921,37718
B,34923,165
I,34926,58173
B,34928,176
R,34930,37615
B,34933,83
I,34935,58054
B,34937,216
R,34940,37729
B,34942,118
I,34944,58110
B,34947,159
R,34949,37600
B,34952,91
I,34954,58115
B,34956,239
R,34959,37723
B,34961,90
I,34963,58053
B,34966,161
R,34968,37612
B,34971,126
I,34973,58201
B,34975,205
R,34978,37664
B,34980,87
I,34982,58033
B,34985,164
R,34987,37675
B,34989,159
I,34992,58212
B,34994,172
R,34997,37681
B,34999,83
I,35001,58077
B,35004,212
R,35006,37714
B,35008,129
I,35011,58149
B,35013,158
R,35016,37589
B,35018,83
I,35020,58142
B,35023,239
R,35025,37739
B,35027,91
I,35030,58123
B,35032,161
R,35034,37654
B,35037,123
I,35039,58216
B,35042,222
R,35044,37698
B,35046,80
I,35049,58046
B,35051,170
R,35053,37730
B,35056,160
I,35058,58236
B,35060,175
R,35063,37679
B,35065,78
I,35068,58095
B,35070,199
R,35072,37748
B,35075,139
I,35077,58223
B,35079,163
R,35082,37626
B,35084,87
I,35087,58147
B,35089,232
R,35091,37788
B,35094,99
I,35096,58130
B,35098,159
R,35101,37644
B,35103,110
I,35105,58252
B,35108,225
R,35110,37734
B,35113,83
I,35115,58114
B,35117,161
R,35120,37699
B,35122,153
I,35124,58302
B,35127,179
R,35129,37685
B,35132,81
I,35134,58118
B,35136,187
R,35139,37761
B,35141,151
I,35143,58245
B,35146,170
R,35148,37633
B,35150,80
I,35153,58174
B,35155,241
R,35158,37735
B,35160,102
I,35162,58194
B,35165,163
R,35167,37657
B,35169,106
I,35172,58333
B,35174,231
R,35176,37748
B,35179,87
I,35181,58111
B,35184,161
R,35186,37677
B,35188,147
I,35191,58343
B,35193,180
R,35195,37659
B,35198,77
I,35200,58134
B,35203,180
R,35205,37801
B,35207,152
I,35210,58310
B,35212,168
R,35214,37686
B,35217,82
I,35219,58197
B,35221,228
R,35224,37796
B,35226,112
I,35229,58297
B,35231,159
R,35233,37665
B,35236,103
I,35238,58324
B,35240,246
R,35243,37766
B,35245,88
I,35248,58145
B,35250,161
R,35252,37714
B,35255,144
I,35257,58380
B,35259,195
R,35262,37731
B,35264,83
I,35266,58155
B,35269,174
R,35271,37777
B,35274,157
I,35276,58301
B,35278,174
R,35281,37677
B,35283,81
I,35285,58202
B,35288,227
R,35290,37814
B,35293,110
I,35295,58238
B,35297,162
R,35300,37640
B,35302,90
I,35304,58310
B,35307,237
R,35309,37745
B,35311,91
I,35314,58192
B,35316,158
R,35319,37690
B,35321,138
I,35323,58361
B,35326,199
R,35328,37732
B,35330,82
I,35333,58187
B,35335,170
R,35337,37757
B,35340,163
I,35342,58330
B,35345,178
R,35347,37678
B,35349,80
I,35352,58219
B,35354,213
R,35356,37834
B,35359,118
I,35361,58321
B,35364,168
R,35366,37644
B,35368,88
I,35371,58315
B,35373,239
R,35375,37785
B,35378,88
I,35380,58238
B,35382,170
R,35385,37707
B,35387,133
I,35390,58391
B,35392,208
R,35394,37752
B,35397,82
I,35399,58232
B,35401,169
R,35404,37769
B,35406,153
I,35409,58324
B,35411,170
R,35413,37682
B,35416,83
I,35418,58179
B,35420,214
R,35423,37794
B,35425,128
I,35427,58218
B,35430,166
R,35432,37632
B,35435,94
I,35437,58158
B,35439,235
R,35442,37706
B,35444,93
I,35446,58071
B,35449,161
R,35451,37646
B,35454,119
I,35456,58189
B,35458,216
R,35461,37636
B,35463,80
I,35465,58029
B,35468,165
R,35470,37651
B,35472,154
I,35475,58147
B,35477,177
R,35480,37580
B,35482,80
I,35484,57956
B,35487,187
R,35489,37679
B,35491,134
I,35494,58053
B,35496,162
R,35498,37588
B,35501,79
I,35503,58027
B,35506,231
R,35508,37684
B,35510,97
I,35513,58001
B,35515,165
R,35517,37579
B,35520,111
I,35522,58144
B,35525,230
R,35527,37641
B,35529,84
I,35532,57934
B,35534,158
R,35536,37633
B,35539,152
I,35541,58124
B,35543,183
R,35546,37564
B,35548,77
I,35551,57961
B,35553,198
R,35555,37684
B,35558,143
I,35560,58101
B,35562,163
R,35565,37597
B,35567,78
I,35570,58035
B,35572,238
R,35574,37705
B,35577,108
I,35579,58027
B,35581,159
R,35584,37580
B,35586,104
I,35588,58151
B,35591,223
R,35593,37644
B,35596,87
I,35598,57932
B,35600,160
R,35603,37628
B,35605,149
I,35607,58154
B,35610,182
R,35612,37603
B,35615,83
I,35617,57918
B,35619,176
R,35622,37674
B,35624,144
I,35626,58073
B,35629,164
R,35631,37579
B,35633,82
I,35636,57973
B,35638,226
R,35641,37669
B,35643,104
I,35645,58040
B,35648,164
R,35650,37572
B,35652,108
I,35655,58103
B,35657,227
R,35660,37617
B,35662,89
I,35664,57955
B,35667,159
R,35669,37581
B,35671,143
I,35674,58153
B,35676,185
R,35678,37621
B,35681,79
I,35683,57968
B,35686,180
R,35688,37649
B,35690,149
I,35693,58096
B,35695,176
R,35697,37582
B,35700,84
I,35702,58014
B,35704,223
R,35707,37708
B,35709,110
I,35712,58087
B,35714,158
R,35716,37566
B,35719,92
I,35721,58133
B,35723,233
R,35726,37656
B,35728,91
I,35731,57974
B,35733,166
R,35735,37582
B,35738,136
I,35740,58163
B,35742,192
R,35745,37596
B,35747,79
I,35749,57985
B,35752,175
R,35754,37687
B,35757,151
I,35759,58129
B,35761,177
R,35764,37560
B,35766,83
I,35768,57996
B,35771,213
R,35773,37688
B,35775,120
I,35778,58092
B,35780,166
R,35783,37565
B,35785,93
I,35787,58077
B,35790,236
R,35792,37668
B,35794,99
I,35797,58027
B,35799,161
R,35802,37558
B,35804,125
I,35806,58182
B,35809,200
R,35811,37615
B,35813,73
I,35816,57999
B,35818,164
R,35820,37646
B,35823,151
I,35825,58152
B,35828,174
R,35830,37619
B,35832,79
I,35835,58002
B,35837,206
R,35839,37689
B,35842,128
I,35844,58132
B,35847,159
R,35849,37573
B,35851,87
I,35854,58098
B,35856,240
R,35858,37695
B,35861,94
I,35863,58090
B,35865,160
R,35868,37620
B,35870,121
I,35873,58195
B,35875,219
R,35877,37659
B,35880,82
I,35882,58019
B,35884,170
R,35887,37660
B,35889,154
I,35891,58212
B,35894,183
R,35896,37585
B,35899,82
I,35901,58078
B,35903,195
R,35906,37710
B,35908,137
I,35910,58175
B,35913,160
R,35915,37595
B,35918,83
I,35920,58147
B,35922,230
R,35925,37724
B,35927,96
I,35929,58093
B,35932,161
R,35934,37591
B,35936,112
I,35939,58269
B,35941,221
R,35944,37661
B,35946,88
I,35948,58073
B,35951,164
R,35953,37673
B,35955,153
I,35958,58273
B,35960,174
R,35963,37656
B,35965,79
I,35967,58094
B,35970,187
R,35972,37759
B,35974,148
I,35977,58246
B,35979,169
R,35981,37618
B,35984,82
I,35986,58175
B,35989,226
R,35991,37689
B,35993,102
I,35996,58157
B,35998,166
R,36000,37614
B,36003,103
I,36005,58280
B,36008,229
R,36010,37646
B,36012,84
I,36015,58106
B,36017,164
R,36019,37652
B,36022,150
I,36024,58263
B,36026,182
R,36029,37651
B,36031,77
I,36034,58091
B,36036,187
R,36038,37723
B,36041,152
I,36043,58209
B,36045,172
R,36048,37626
B,36050,82
I,36053,58153
B,36055,228
R,36057,37713
B,36060,109
I,36062,58211
B,36064,162
R,36067,37610
B,36069,100
I,36071,58290
B,36074,239
R,36076,37712
B,36079,91
I,36081,58096
B,36083,160
R,36086,37663
B,36088,146
I,36090,58287
B,36093,189
R,36095,37620
B,36098,85
I,36100,58131
B,36102,182
R,36105,37722
B,36107,150
I,36109,58284
B,36112,176
R,36114,37608
B,36116,82
I,36119,58181
B,36121,220
R,36124,37733
B,36126,111
I,36128,58211
B,36131,164
R,36133,37637
B,36135,97
I,36138,58306
B,36140,238
R,36142,37733
B,36145,89
I,36147,58158
B,36150,164
R,36152,37630
B,36154,137
I,36157,58371
B,36159,198
R,36161,37662
B,36164,76
I,36166,58155
B,36169,168
R,36171,37727
B,36173,150
I,36176,58311
B,36178,171
R,36180,37636
B,36183,80
I,36185,58197
B,36187,209
R,36190,37756
B,36192,117
I,36195,58288
B,36197,161
R,36199,37642
B,36202,87
I,36204,58281
B,36206,233
R,36209,37717
B,36211,90
I,36214,58206
B,36216,155
R,36218,37634
B,36221,127
I,36223,58362
B,36225,203
R,36228,37673
B,36230,77
I,36232,58194
B,36235,166
R,36237,37713
B,36240,153
I,36242,58380
B,36244,174
R,36247,37646
B,36249,76
I,36251,58220
B,36254,203
R,36256,37754
B,36258,128
I,36261,58314
B,36263,162
R,36266,37611
B,36268,86
I,36270,58276
B,36273,228
R,36275,37735
B,36277,93
I,36280,58246
B,36282,156
R,36285,37705
B,36287,113
I,36289,58392
B,36292,208
R,36294,37704
B,36296,81
I,36299,58226
B,36301,165
R,36303,37751
B,36306,147
I,36308,58387
B,36311,172
R,36313,37685
B,36315,80
I,36318,58252
B,36320,198
R,36322,37778
B,36325,134
I,36327,58351
B,36329,165
R,36332,37623
B,36334,86
I,36337,58296
B,36339,237
R,36341,37816
B,36344,96
I,36346,58283
B,36348,169
R,36351,37649
B,36353,113
I,36356,58446
B,36358,216
R,36360,37745
B,36363,87
I,36365,58230
B,36367,164
R,36370,37705
B,36372,144
I,36374,58377
B,36377,183
R,36379,37661
B,36382,77
I,36384,58160
B,36386,188
R,36389,37728
B,36391,138
I,36393,58251
B,36396,169
R,36398,37584
B,36401,85
I,36403,58159
B,36405,235
R,36408,37660
B,36410,108
I,36412,58129
B,36415,156
R,36417,37567
B,36419,107
I,36422,58214
B,36424,235
R,36427,37613
B,36429,84
I,36431,57996
B,36434,164
R,36436,37615
B,36438,146
I,36441,58166
B,36443,190
R,36446,37552
B,36448,82
I,36450,57981
B,36453,182
R,36455,37649
B,36457,150
I,36460,58126
B,36462,156
R,36464,37558
B,36467,76
I,36469,58014
B,36472,224
R,36474,37672
B,36476,101
I,36479,58038
B,36481,158
R,36483,37499
B,36486,101
I,36488,58132
B,36491,233
R,36493,37611
B,36495,87
I,36498,58002
B,36500,164
R,36502,37559
B,36505,140
I,36507,58190
B,36509,185
R,36512,37584
B,36514,76
I,36517,58005
B,36519,178
R,36521,37656
B,36524,147
I,36526,58118
B,36528,174
R,36531,37540
B,36533,81
I,36535,58031
B,36538,224
R,36540,37663
B,36543,110
I,36545,58087
B,36547,158
R,36550,37543
B,36552,90
I,36554,58110
B,36557,236
R,36559,37614
B,36562,84
I,36564,57988
B,36566,166
R,36569,37584
B,36571,135
I,36573,58180
B,36576,188
R,36578,37596
B,36580,77
I,36583,57964
B,36585,172
R,36588,37636
B,36590,150
I,36592,58159
B,36595,170
R,36597,37512
B,36599,80
I,36602,57970
B,36604,213
R,36606,37673
B,36609,113
I,36611,58062
B,36614,163
R,36616,37535
B,36618,86
I,36621,58080
B,36623,233
R,36625,37616
B,36628,92
I,36630,58000
B,36633,153
R,36635,37581
B,36637,129
I,36640,58176
B,36642,206
R,36644,37598
B,36647,78
I,36649,57955
B,36651,164
R,36654,37620
B,36656,157
I,36659,58147
B,36661,177
R,36663,37544
B,36666,78
I,36668,58017
B,36670,204
R,36673,37665
B,36675,125
I,36678,58123
B,36680,160
R,36682,37523
B,36685,87
I,36687,58060
B,36689,222
R,36692,37627
B,36694,93
I,36696,58034
B,36699,159
R,36701,37587
B,36704,116
I,36706,58150
B,36708,202
R,36711,37603
B,36713,78
I,36715,57979
B,36718,162
R,36720,37585
B,36722,154
I,36725,58139
B,36727,176
R,36730,37560
B,36732,81
I,36734,57985
B,36737,193
R,36739,37608
B,36741,131
I,36744,58120
B,36746,161
R,36749,37508
B,36751,84
I,36753,58050
B,36756,228
R,36758,37622
B,36760,97
I,36763,58090
B,36765,160
R,36767,37496
B,36770,112
I,36772,58195
B,36775,213
R,36777,37604
B,36779,85
I,36782,58019
B,36784,157
R,36786,37645
B,36789,149
I,36791,58175
B,36794,179
R,36796,37582
B,36798,76
I,36801,58025
B,36803,189
R,36805,37646
B,36808,140
I,36810,58109
B,36812,165
R,36815,37526
B,36817,80
I,36820,58089
B,36822,235
R,36824,37639
B,36827,100
I,36829,58107
B,36831,165
R,36834,37559
B,36836,103
I,36839,58189
B,36841,227
R,36843,37609
B,36846,81
I,36848,58036
B,36850,160
R,36853,37591
B,36855,144
I,36857,58218
B,36860,185
R,36862,37609
B,36865,79
I,36867,58040
B,36869,184
R,36872,37662
B,36874,147
I,36876,58165
B,36879,167
R,36881,37554
B,36884,80
I,36886,58125
B,36888,226
R,36891,37682
B,36893,97
I,36895,58122
B,36898,159
R,36900,37550
B,36902,101
I,36905,58203
B,36907,227
R,36910,37615
B,36912,90
I,36914,58020
B,36917,159
R,36919,37572
B,36921,138
I,36924,58251
B,36926,180
R,36928,37592
B,36931,77
I,36933,58096
B,36936,172
R,36938,37675
B,36940,146
I,36943,58199
B,36945,169
R,36947,37603
B,36950,78
I,36952,58140
B,36955,213
R,36957,37708
B,36959,111
I,36962,58196
B,36964,163
R,36966,37543
B,36969,93
I,36971,58218
B,36973,234
R,36976,37681
B,36978,94
I,36981,58118
B,36983,154
R,36985,37593
B,36988,133
I,36990,58280
B,36992,195
R,36995,37620
B,36997,77
I,37000,58086
B,37002,172
R,37004,37672
B,37007,148
I,37009,58258
B,37011,174
R,37014,37576
B,37016,79
I,37018,58121
B,37021,214
R,37023,37696
B,37026,116
I,37028,58212
B,37030,164
R,37033,37566
B,37035,89
I,37037,58216
B,37040,233
R,37042,37665
B,37045,98
I,37047,58157
B,37049,161
R,37052,37618
B,37054,129
I,37056,58325
B,37059,200
R,37061,37620
B,37063,80
I,37066,58122
B,37068,171
R,37071,37671
B,37073,156
I,37075,58297
B,37078,180
R,37080,37593
B,37082,77
I,37085,58153
B,37087,204
R,37089,37723
B,37092,123
I,37094,58258
B,37097,158
R,37099,37578
B,37101,87
I,37104,58231
B,37106,227
R,37108,37728
B,37111,91
I,37113,58202
B,37116,163
R,37118,37593
B,37120,116
I,37123,58353
B,37125,215
R,37127,37675
B,37130,83
I,37132,58161
B,37134,159
R,37137,37663
B,37139,152
I,37142,58353
B,37144,176
R,37146,37623
B,37149,80
I,37151,58202
B,37153,191
R,37156,37703
B,37158,133
I,37160,58302
B,37163,173
R,37165,37576
B,37168,84
I,37170,58250
B,37172,236
R,37175,37705
B,37177,101
I,37179,58294
B,37182,162
R,37184,37617
B,37187,112
I,37189,58376
B,37191,225
R,37194,37683
B,37196,90
I,37198,58175
B,37201,160
R,37203,37659
B,37205,154
I,37208,58377
B,37210,184
R,37213,37636
B,37215,81
I,37217,58198
B,37220,190
R,37222,37694
B,37224,144
I,37227,58301
B,37229,169
R,37232,37615
B,37234,88
I,37236,58269
B,37239,230
R,37241,37703
B,37243,101
I,37246,58299
B,37248,156
R,37250,37605
B,37253,104
I,37255,58389
B,37258,233
R,37260,37668
B,37262,86
I,37265,58226
B,37267,164
R,37269,37652
B,37272,147
I,37274,58389
B,37277,189
R,37279,37648
B,37281,81
I,37284,58235
B,37286,184
R,37288,37706
B,37291,148
I,37293,58368
B,37295,173
R,37298,37611
B,37300,79
I,37303,58292
B,37305,221
R,37307,37725
B,37310,106
I,37312,58297
B,37314,158
R,37317,37551
B,37319,106
I,37322,58308
B,37324,228
R,37326,37668
B,37329,86
I,37331,58112
B,37333,160
R,37336,37591
B,37338,144
I,37340,58231
B,37343,191
R,37345,37553
B,37348,83
I,37350,58009
B,37352,180
R,37355,37603
B,37357,148
I,37359,58153
B,37362,163
R,37364,37522
B,37366,79
I,37369,58011
B,37371,221
R,37374,37614
B,37376,108
I,37378,58026
B,37381,155
R,37383,37496
B,37385,96
I,37388,58065
B,37390,237
R,37393,37607
B,37395,93
I,37397,57941
B,37400,161
R,37402,37535
B,37404,136
I,37407,58142
B,37409,197
R,37411,37536
B,37414,79
I,37416,57944
B,37419,170
R,37421,37600
B,37423,153
I,37426,58099
B,37428,176
R,37430,37515
B,37433,77
I,37435,58008
B,37438,213
R,37440,37614
B,37442,118
I,37445,58092
B,37447,164
R,37449,37498
B,37452,93
I,37454,58063
B,37456,230
R,37459,37608
B,37461,88
I,37464,58009
B,37466,159
R,37468,37517
B,37471,133
I,37473,58204
B,37475,205
R,37478,37568
B,37480,77
I,37482,57961
B,37485,171
R,37487,37572
B,37490,152
I,37492,58116
B,37494,171
R,37497,37513
B,37499,81
I,37501,57981
B,37504,207
R,37506,37624
B,37509,129
I,37511,58075
B,37513,166
R,37516,37506
B,37518,95
I,37520,58068
B,37523,241
R,37525,37580
B,37527,94
I,37530,58012
B,37532,159
R,37535,37497
B,37537,121
I,37539,58133
B,37542,217
R,37544,37535
B,37546,79
I,37549,57952
B,37551,169
R,37554,37568
B,37556,154
I,37558,58123
B,37561,179
R,37563,37530
B,37565,80
I,37568,57985
B,37570,206
R,37572,37620
B,37575,135
I,37577,58082
B,37580,170
R,37582,37473
B,37584,85
I,37587,58046
B,37589,236
R,37591,37618
B,37594,100
I,37596,58089
B,37599,161
R,37601,37494
B,37603,117
I,37606,58148
B,37608,215
R,37610,37559
B,37613,84
I,37615,57970
B,37617,167
R,37620,37582
B,37622,153
I,37625,58171
B,37627,182
R,37629,37515
B,37632,82
I,37634,57949
B,37636,200
R,37639,37610
B,37641,148
I,37644,58110
B,37646,161
R,37648,37493
B,37651,84
I,37653,58063
B,37655,229
R,37658,37641
B,37660,110
I,37662,58081
B,37665,169
R,37667,37496
B,37670,107
I,37672,58143
B,37674,233
R,37677,37518
B,37679,89
I,37681,57965
B,37684,162
R,37686,37520
B,37689,150
I,37691,58173
B,37693,191
R,37696,37563
B,37698,83
I,37700,58015
B,37703,189
R,37705,37603
B,37707,152
I,37710,58118
B,37712,172
R,37715,37502
B,37717,81
I,37719,58049
B,37722,229
R,37724,37613
B,37726,104
I,37729,58129
B,37731,160
R,37733,37508
B,37736,98
I,37738,58121
B,37741,234
R,37743,37613
B,37745,89
I,37748,57999
B,37750,164
R,37752,37501
B,37755,141
I,37757,58175
B,37760,186
R,37762,37522
B,37764,80
I,37767,58025
B,37769,180
R,37771,37624
B,37774,152
I,37776,58126
B,37778,175
R,37781,37519
B,37783,85
I,37786,58027
B,37788,225
R,37790,37628
B,37793,114
I,37795,58144
B,37797,162
R,37800,37507
B,37802,99
I,37804,58135
B,37807,236
R,37809,37608
