TAG,Time,Value
I,10301,32134
B,10304,372
R,10306,23809
B,10309,274
I,10311,31994
B,10313,333
R,10316,23866
B,10318,357
I,10320,32139
B,10323,343
R,10325,23763
B,10327,279
I,10330,32006
B,10332,382
R,10335,23913
B,10337,332
I,10339,32089
B,10342,326
R,10344,23746
B,10346,276
I,10349,32125
B,10351,408
R,10354,23841
B,10356,299
I,10358,32019
B,10361,323
R,10363,23797
B,10365,331
I,10368,32150
B,10370,377
R,10372,23846
B,10375,279
I,10377,32012
B,10380,323
R,10382,23853
B,10384,364
I,10387,32139
B,10389,347
R,10391,23804
B,10394,277
I,10396,32066
B,10399,373
R,10401,23904
B,10403,338
I,10406,32123
B,10408,327
R,10410,23768
B,10413,274
I,10415,32136
B,10417,414
R,10420,23898
B,10422,307
I,10425,32060
B,10427,326
R,10429,23794
B,10432,323
I,10434,32178
B,10436,385
R,10439,23842
B,10441,277
I,10444,32077
B,10446,324
R,10448,23857
B,10451,364
I,10453,32126
B,10455,358
R,10458,23816
B,10460,274
I,10462,32071
B,10465,363
R,10467,23926
B,10470,329
I,10472,32098
B,10474,330
R,10477,23777
B,10479,274
I,10481,32170
B,10484,401
R,10486,23868
B,10489,305
I,10491,32071
B,10493,327
R,10496,23785
B,10498,314
I,10500,32188
B,10503,369
R,10505,23869
B,10508,276
I,10510,32110
B,10512,324
R,10515,23913
B,10517,347
I,10519,32164
B,10522,359
R,10524,23829
B,10526,278
I,10529,32095
B,10531,354
R,10534,23912
B,10536,325
I,10538,32145
B,10541,335
R,10543,23804
B,10545,280
I,10548,32172
B,10550,393
R,10553,23877
B,10555,309
I,10557,32113
B,10560,324
R,10562,23829
B,10564,304
I,10567,32222
B,10569,382
R,10571,23870
B,10574,280
I,10576,32121
B,10579,332
R,10581,23895
B,10583,348
I,10586,32203
B,10588,366
R,10590,23855
B,10593,278
I,10595,32170
B,10598,348
R,10600,23960
B,10602,337
I,10605,32191
B,10607,341
R,10609,23850
B,10612,280
I,10614,32212
B,10616,391
R,10619,23963
B,10621,315
I,10624,32168
B,10626,327
R,10628,23813
B,10631,294
I,10633,32257
B,10635,389
R,10638,23919
B,10640,291
I,10643,32143
B,10645,322
R,10647,23904
B,10650,329
I,10652,32265
B,10654,367
R,10657,23902
B,10659,276
I,10661,32185
B,10664,343
R,10666,23943
B,10669,347
I,10671,32233
B,10673,335
R,10676,23853
B,10678,275
I,10680,32249
B,10683,384
R,10685,23954
B,10688,314
I,10690,32214
B,10692,327
R,10695,23850
B,10697,294
I,10699,32311
B,10702,388
R,10704,23929
B,10707,293
I,10709,32181
B,10711,322
R,10714,23876
B,10716,325
I,10718,32309
B,10721,364
R,10723,23905
B,10725,278
I,10728,32188
B,10730,334
R,10733,23957
B,10735,343
I,10737,32258
B,10740,346
R,10742,23879
B,10744,274
I,10747,32292
B,10749,380
R,10752,23984
B,10754,315
I,10756,32270
B,10759,333
R,10761,23875
B,10763,284
I,10766,32338
B,10768,394
R,10770,23922
B,10773,296
I,10775,32214
B,10778,323
R,10780,23900
B,10782,321
I,10785,32348
B,10787,367
R,10789,23916
B,10792,283
I,10794,32206
B,10797,336
R,10799,23956
B,10801,343
I,10804,32209
B,10806,352
R,10808,23865
B,10811,275
I,10813,32224
B,10815,370
R,10818,23980
B,10820,321
I,10823,32156
B,10825,331
R,10827,23794
B,10830,294
I,10832,32192
B,10834,399
R,10837,23865
B,10839,306
I,10842,32106
B,10844,322
R,10846,23856
B,10849,313
I,10851,32191
B,10853,373
R,10856,23837
B,10858,281
I,10861,32034
B,10863,334
R,10865,23881
B,10868,343
I,10870,32073
B,10872,354
R,10875,23803
B,10877,274
I,10879,32033
B,10882,366
R,10884,23867
B,10887,316
I,10889,32030
B,10891,326
R,10894,23792
B,10896,279
I,10898,32090
B,10901,389
R,10903,23824
B,10906,306
I,10908,31985
B,10910,317
R,10913,23774
B,10915,310
I,10917,32069
B,10920,373
R,10922,23828
B,10924,283
I,10927,31953
B,10929,320
R,10932,23831
B,10934,341
I,10936,32032
B,10939,365
R,10941,23794
B,10943,278
I,10946,31994
B,10948,362
R,10951,23870
B,10953,320
I,10955,32004
B,10958,336
R,10960,23740
B,10962,281
I,10965,32063
B,10967,396
R,10969,23834
B,10972,309
I,10974,31994
B,10977,330
R,10979,23799
B,10981,305
I,10984,32046
B,10986,376
R,10988,23806
B,10991,283
I,10993,31912
B,10996,319
R,10998,23829
B,11000,340
I,11003,32002
B,11005,357
R,11007,23780
B,11010,277
I,11012,31957
B,11014,347
R,11017,23860
B,11019,326
I,11022,31999
B,11024,341
R,11026,23733
B,11029,278
I,11031,31983
B,11033,380
R,11036,23843
B,11038,311
I,11041,31931
B,11043,325
R,11045,23766
B,11048,301
I,11050,32048
B,11052,386
R,11055,23802
B,11057,289
I,11059,31926
B,11062,323
R,11064,23803
B,11067,336
I,11069,32054
B,11071,361
R,11074,23765
B,11076,280
I,11078,31952
B,11081,354
R,11083,23867
B,11086,336
I,11088,31984
B,11090,336
R,11093,23772
B,11095,273
I,11097,32014
B,11100,376
R,11102,23842
B,11105,310
I,11107,31959
B,11109,328
R,11112,23791
B,11114,285
I,11116,32032
B,11119,386
R,11121,23835
B,11123,292
I,11126,31906
B,11128,321
R,11131,23824
B,11133,336
I,11135,32004
B,11138,360
R,11140,23780
B,11142,283
I,11145,31909
B,11147,342
R,11150,23840
B,11152,342
I,11154,31965
B,11157,347
R,11159,23746
B,11161,275
I,11164,32003
B,11166,380
R,11168,23866
B,11171,318
I,11173,31926
B,11176,331
R,11178,23758
B,11180,280
I,11183,32007
B,11185,390
R,11187,23805
B,11190,296
I,11192,31904
B,11195,329
R,11197,23785
B,11199,323
I,11202,32032
B,11204,367
R,11206,23777
B,11209,285
I,11211,31923
B,11213,331
R,11216,23861
B,11218,352
I,11221,31964
B,11223,352
R,11225,23745
B,11228,273
I,11230,31996
B,11232,375
R,11235,23868
B,11237,325
I,11240,31978
B,11242,325
R,11244,23759
B,11247,285
I,11249,32061
B,11251,394
R,11254,23836
B,11256,300
I,11258,31963
B,11261,322
R,11263,23767
B,11266,326
I,11268,32066
B,11270,364
R,11273,23825
B,11275,277
I,11277,31951
B,11280,330
R,11282,23873
B,11285,349
I,11287,31990
B,11289,344
R,11292,23797
B,11294,273
I,11296,31986
B,11299,362
R,11301,23887
B,11304,318
I,11306,32006
B,11308,335
R,11311,23744
B,11313,283
I,11315,32081
B,11318,394
R,11320,23862
B,11322,306
I,11325,31967
B,11327,323
R,11330,23793
B,11332,317
I,11334,32112
B,11337,370
R,11339,23816
B,11341,282
I,11344,31982
B,11346,334
R,11349,23876
B,11351,347
I,11353,32034
B,11356,359
R,11358,23794
B,11360,279
I,11363,32043
B,11365,362
R,11367,23933
B,11370,325
I,11372,32050
B,11375,330
R,11377,23773
B,11379,279
I,11382,32080
B,11384,401
R,11386,23818
B,11389,310
I,11391,32027
B,11394,329
R,11396,23816
B,11398,307
I,11401,32111
B,11403,372
R,11405,23875
B,11408,281
I,11410,31975
B,11413,326
R,11415,23843
B,11417,337
I,11420,32057
B,11422,360
R,11424,23814
B,11427,283
I,11429,32059
B,11431,359
R,11434,23919
B,11436,324
I,11439,32047
B,11441,338
R,11443,23822
B,11446,279
I,11448,32104
B,11450,385
R,11453,23879
B,11455,319
I,11458,32044
B,11460,330
R,11462,23844
B,11465,301
I,11467,32145
B,11469,384
R,11472,23859
B,11474,288
I,11476,32029
B,11479,326
R,11481,23873
B,11484,335
I,11486,32121
B,11488,358
R,11491,23825
B,11493,279
I,11495,32065
B,11498,346
R,11500,23913
B,11503,337
I,11505,32102
B,11507,340
R,11510,23810
B,11512,278
I,11514,32126
B,11517,377
R,11519,23912
B,11521,320
I,11524,32085
B,11526,334
R,11529,23816
B,11531,294
I,11533,32166
B,11536,398
R,11538,23861
B,11540,292
I,11543,32063
B,11545,324
R,11548,23878
B,11550,333
I,11552,32194
B,11555,366
R,11557,23883
B,11559,280
I,11562,32119
B,11564,345
R,11566,23914
B,11569,339
I,11571,32141
B,11574,347
R,11576,23861
B,11578,274
I,11581,32170
B,11583,372
R,11585,23926
B,11588,311
I,11590,32125
B,11593,323
R,11595,23861
B,11597,290
I,11600,32235
B,11602,394
R,11604,23900
B,11607,293
I,11609,32093
B,11612,337
R,11614,23894
B,11616,330
I,11619,32228
B,11621,364
R,11623,23879
B,11626,284
I,11628,32106
B,11630,336
R,11633,23970
B,11635,345
I,11638,32189
B,11640,347
R,11642,23834
B,11645,267
I,11647,32178
B,11649,375
R,11652,23992
B,11654,318
I,11657,32190
B,11659,329
R,11661,23866
B,11664,283
I,11666,32224
B,11668,395
R,11671,23932
B,11673,300
I,11675,32162
B,11678,332
R,11680,23902
B,11683,324
I,11685,32269
B,11687,365
R,11690,23906
B,11692,288
I,11694,32147
B,11697,327
R,11699,23942
B,11702,344
I,11704,32147
B,11706,352
R,11709,23871
B,11711,274
I,11713,32162
B,11716,372
R,11718,23935
B,11720,318
I,11723,32116
B,11725,330
R,11728,23782
B,11730,276
I,11732,32157
B,11735,399
R,11737,23892
B,11739,303
I,11742,32015
B,11744,324
R,11747,23828
B,11749,325
I,11751,32119
B,11754,372
R,11756,23838
B,11758,281
I,11761,31974
B,11763,330
R,11765,23869
B,11768,350
I,11770,31993
B,11773,350
R,11775,23792
B,11777,274
I,11780,31979
B,11782,363
R,11784,23870
B,11787,322
I,11789,31971
B,11792,339
R,11794,23773
B,11796,288
I,11799,32005
B,11801,397
R,11803,23854
B,11806,308
I,11808,31911
B,11811,323
R,11813,23742
B,11815,311
I,11818,32055
B,11820,370
R,11822,23794
B,11825,290
I,11827,31854
B,11829,326
R,11832,23852
B,11834,354
I,11837,31941
B,11839,359
R,11841,23779
B,11844,280
I,11846,31914
B,11848,356
R,11851,23868
B,11853,328
I,11856,31921
B,11858,332
R,11860,23717
B,11863,278
I,11865,31987
B,11867,391
R,11870,23855
B,11872,310
I,11874,31902
B,11877,328
R,11879,23771
B,11882,308
I,11884,31999
B,11886,379
R,11889,23807
B,11891,284
I,11893,31852
B,11896,327
R,11898,23823
B,11901,339
I,11903,31962
B,11905,362
R,11908,23763
B,11910,276
I,11912,31899
B,11915,361
R,11917,23869
B,11919,329
I,11922,31898
B,11924,334
R,11927,23759
