TAG,Time,Value
I,10316,58967
B,10319,180
R,10321,37760
B,10323,98
I,10326,58931
B,10328,185
R,10331,37766
B,10333,103
I,10335,58971
B,10338,170
R,10340,37766
B,10342,109
I,10345,59005
B,10347,174
R,10349,37761
B,10352,103
I,10354,58961
B,10357,172
R,10359,37766
B,10361,109
I,10364,58951
B,10366,180
R,10368,37746
B,10371,91
I,10373,58852
B,10376,183
R,10378,37709
B,10380,96
I,10383,58829
B,10385,179
R,10387,37669
B,10390,96
I,10392,58800
B,10394,189
R,10397,37667
B,10399,101
I,10402,58810
B,10404,168
R,10406,37635
B,10409,107
I,10411,58801
B,10413,175
R,10416,37646
B,10418,104
I,10421,58784
B,10423,173
R,10425,37630
B,10428,106
I,10430,58777
B,10432,176
R,10435,37639
B,10437,99
I,10439,58716
B,10442,184
R,10444,37641
B,10447,105
I,10449,58783
B,10451,181
R,10454,37629
B,10456,93
I,10458,58757
B,10461,192
R,10463,37633
B,10466,100
I,10468,58810
B,10470,174
R,10473,37624
B,10475,105
I,10477,58807
B,10480,175
R,10482,37625
B,10484,101
I,10487,58782
B,10489,174
R,10492,37635
B,10494,110
I,10496,58792
B,10499,173
R,10501,37634
B,10503,96
I,10506,58754
B,10508,178
R,10511,37649
B,10513,101
I,10515,58821
B,10518,183
R,10520,37653
B,10522,89
I,10525,58806
B,10527,187
R,10529,37664
B,10532,98
I,10534,58812
B,10537,174
R,10539,37660
B,10541,102
I,10544,58875
B,10546,185
R,10548,37677
B,10551,103
I,10553,58881
B,10556,169
R,10558,37684
B,10560,106
I,10563,58895
B,10565,176
R,10567,37701
B,10570,103
I,10572,58892
B,10574,180
R,10577,37716
B,10579,104
I,10582,58923
B,10584,184
R,10586,37712
B,10589,94
I,10591,58901
B,10593,190
R,10596,37719
B,10598,102
I,10601,58951
B,10603,179
R,10605,37710
B,10608,100
I,10610,58965
B,10612,180
R,10615,37708
B,10617,100
I,10619,58942
B,10622,167
R,10624,37718
B,10627,108
I,10629,58947
B,10631,175
R,10634,37727
B,10636,102
I,10638,58937
B,10641,173
R,10643,37728
B,10646,103
I,10648,58971
B,10650,176
R,10653,37734
B,10655,92
I,10657,58914
B,10660,182
R,10662,37757
B,10664,99
I,10667,58943
B,10669,175
R,10672,37735
B,10674,99
I,10676,58940
B,10679,184
R,10681,37746
B,10683,105
I,10686,58975
B,10688,169
R,10691,37727
B,10693,107
I,10695,58975
B,10698,182
R,10700,37729
B,10702,103
I,10705,58948
B,10707,176
R,10709,37724
B,10712,103
I,10714,58956
B,10717,177
R,10719,37716
B,10721,92
I,10724,58894
B,10726,185
R,10728,37706
B,10731,97
I,10733,58887
B,10735,182
R,10738,37679
B,10740,95
I,10743,58876
B,10745,180
R,10747,37689
