,TAG,Value,Time
1149,R,59286,1425
1150,B,0,1427
1151,I,60585,1427
1152,B,0,1428
1153,R,59251,1429
1154,B,0,1430
1155,I,60572,1431
1156,B,0,1432
1157,R,59328,1433
1158,B,0,1434
1159,I,60582,1435
1160,B,0,1436
1161,R,59312,1437
1162,B,0,1438
1163,I,60537,1439
1164,B,0,1440
1165,R,59344,1441
1166,B,0,1442
1167,I,60563,1442
1168,B,0,1444
1169,R,59315,1444
1170,B,0,1445
1171,I,60556,1446
1172,B,0,1447
1173,R,59318,1448
1174,B,0,1449
1175,I,60550,1450
1176,B,0,1451
1177,R,59372,1452
1178,B,0,1453
1179,I,60569,1454
1180,B,0,1455
1181,R,59360,1456
1182,B,0,1457
1183,I,60528,1458
1184,B,0,1459
1185,R,59292,1459
1186,B,0,1461
1187,I,60640,1461
1188,B,0,1462
1189,R,59289,1463
1190,B,0,1464
1191,I,60534,1465
1192,B,0,1466
1193,R,59280,1467
1194,B,0,1468
1195,I,60688,1469
1196,B,0,1470
1197,R,59337,1471
1198,B,0,1472
1199,I,60592,1473
1200,B,0,1474
1201,R,59321,1475
1202,B,0,1476
1203,I,60579,1476
1204,B,0,1478
1205,R,59308,1478
1206,B,0,1479
1207,I,60652,1480
1208,B,0,1481
1209,R,59376,1482
1210,B,0,1483
1211,I,60684,1484
1212,B,0,1485
1213,R,59337,1486
1214,B,0,1487
1215,I,60588,1488
1216,B,0,1489
1217,R,59388,1490
1218,B,0,1491
1219,I,60595,1491
1220,B,0,1493
1221,R,59395,1493
1222,B,0,1494
1223,I,60672,1495
1224,B,0,1496
1225,R,59385,1497
1226,B,0,1498
1227,I,60627,1499
1228,B,0,1500
1229,R,59350,1501
1230,B,0,1502
1231,I,60678,1503
1232,B,0,1504
1233,R,59376,1505
1234,B,0,1506
1235,I,60659,1507
1236,B,0,1508
1237,R,59299,1508
1238,B,0,1510
1239,I,60672,1510
1240,B,0,1511
1241,R,59360,1512
1242,B,0,1513
1243,I,60704,1514
1244,B,0,1515
1245,R,59366,1516
1246,B,0,1517
1247,I,60675,1518
1248,B,0,1519
1249,R,59395,1520
1250,B,0,1521
1251,I,60659,1522
1252,B,0,1523
1253,R,59379,1524
1254,B,0,1525
1255,I,60668,1525
1256,B,0,1527
1257,R,59292,1527
1258,B,0,1528
1259,I,60627,1529
